Year,Month,Day,CS_DHI,CS_DNI,CS_GHI,DHI,DNI,GHI
2013,8,2,67.125,410.5,329.4583333333333,117.20833333333333,215.875,257.2083333333333
2013,8,3,51.083333333333336,456.4166666666667,342.4166666666667,82.95833333333333,343.8333333333333,313.875
2013,8,4,48.166666666666664,467.0416666666667,342.75,54.708333333333336,438.5,336.1666666666667
2013,8,5,69.29166666666667,405.2083333333333,323.875,124.875,78.29166666666667,156.70833333333334
2013,8,6,57.958333333333336,421.9166666666667,324.7083333333333,136.125,145.625,228.20833333333334
2013,8,7,50.5,438.5,332.4583333333333,101.58333333333333,306.4583333333333,298.8333333333333
2013,8,8,58.083333333333336,432.4583333333333,326.2916666666667,126.70833333333333,240.08333333333334,266.375
2013,8,9,65.0,402.4583333333333,320.25,140.25,99.95833333333333,214.5
2013,8,10,48.75,457.7083333333333,333.1666666666667,59.625,403.2916666666667,318.5416666666667
2013,8,11,72.20833333333333,394.4583333333333,314.4166666666667,105.375,307.4583333333333,285.9166666666667
2013,8,12,64.25,390.7083333333333,316.0,102.54166666666667,258.2083333333333,269.0833333333333
2013,8,13,58.125,426.0416666666667,326.5416666666667,117.0,288.4583333333333,280.1666666666667
2013,8,14,49.25,461.5833333333333,330.9166666666667,108.125,273.3333333333333,249.83333333333334
2013,8,15,61.333333333333336,415.7083333333333,319.375,133.54166666666666,163.29166666666666,238.75
2013,8,16,63.875,403.0416666666667,314.6666666666667,99.625,293.4583333333333,269.5
2013,8,17,57.833333333333336,418.2916666666667,317.75,78.625,358.0416666666667,295.4583333333333
2013,8,18,50.875,435.25,317.8333333333333,58.291666666666664,393.0,304.75
2013,8,19,75.20833333333333,367.375,301.7916666666667,131.16666666666666,186.875,242.16666666666666
2013,8,20,77.75,344.9166666666667,293.9166666666667,97.08333333333333,262.3333333333333,268.2916666666667
2013,8,21,94.70833333333333,304.375,282.9583333333333,98.95833333333333,271.4166666666667,272.7083333333333
2013,8,22,96.625,287.625,279.875,105.58333333333333,41.416666666666664,124.125
2013,8,23,58.291666666666664,392.9583333333333,296.2083333333333,59.791666666666664,370.9583333333333,290.0416666666667
2013,8,24,83.75,319.375,280.25,105.45833333333333,253.95833333333334,259.7916666666667
2013,8,25,62.375,364.6666666666667,288.8333333333333,62.916666666666664,351.875,285.0416666666667
2013,8,26,58.25,388.2916666666667,291.2083333333333,71.625,364.7083333333333,285.125
2013,8,27,47.25,410.4583333333333,291.75,53.291666666666664,366.2083333333333,283.625
2013,8,28,50.625,397.875,284.0833333333333,54.25,391.9583333333333,283.2083333333333
2013,8,29,54.458333333333336,381.5,280.625,54.458333333333336,381.5,280.625
2013,8,30,49.666666666666664,393.5416666666667,281.2083333333333,49.666666666666664,393.5416666666667,281.2083333333333
2013,8,31,56.208333333333336,379.5833333333333,279.125,100.25,226.5,233.70833333333334
2013,9,1,52.875,388.6666666666667,279.875,67.16666666666667,315.1666666666667,259.75
2013,9,2,38.416666666666664,452.5416666666667,296.0416666666667,38.416666666666664,452.5416666666667,296.0416666666667
2013,9,3,37.0,462.0833333333333,295.5833333333333,53.958333333333336,416.2916666666667,283.0416666666667
2013,9,4,55.375,391.5833333333333,273.625,60.208333333333336,357.6666666666667,266.5416666666667
2013,9,5,59.833333333333336,347.75,261.9166666666667,70.625,309.75,251.45833333333334
2013,9,6,47.625,387.9583333333333,271.2916666666667,47.625,387.9583333333333,271.2916666666667
2013,9,7,62.5,342.0833333333333,256.1666666666667,89.33333333333333,262.2083333333333,231.125
2013,9,8,64.54166666666667,326.4166666666667,254.08333333333334,116.25,131.20833333333334,188.58333333333334
2013,9,9,52.166666666666664,358.7083333333333,257.4583333333333,51.0,337.5,251.5
2013,9,10,46.291666666666664,384.3333333333333,261.7916666666667,46.291666666666664,384.3333333333333,261.7916666666667
2013,9,11,56.291666666666664,349.2916666666667,248.66666666666666,95.20833333333333,110.0,148.875
2013,9,12,36.833333333333336,423.2083333333333,270.4583333333333,37.041666666666664,390.0416666666667,263.5833333333333
2013,9,13,32.166666666666664,456.5833333333333,274.6666666666667,32.166666666666664,456.5833333333333,274.6666666666667
2013,9,14,34.375,443.8333333333333,268.5416666666667,39.333333333333336,424.0,263.5416666666667
2013,9,15,61.041666666666664,329.8333333333333,239.79166666666666,67.41666666666667,33.208333333333336,81.45833333333333
2013,9,16,37.041666666666664,423.5,264.25,87.375,184.20833333333334,177.20833333333334
2013,9,17,44.416666666666664,386.625,247.58333333333334,90.91666666666667,81.79166666666667,121.875
2013,9,18,52.125,333.2916666666667,233.70833333333334,88.54166666666667,174.41666666666666,186.91666666666666
2013,9,19,47.375,343.5,233.0,68.95833333333333,250.125,209.70833333333334
2013,9,20,37.958333333333336,393.125,247.95833333333334,100.125,104.33333333333333,163.91666666666666
2013,9,21,32.041666666666664,411.5,249.70833333333334,31.583333333333332,388.1666666666667,244.54166666666666
2013,9,22,31.583333333333332,412.2083333333333,246.91666666666666,31.583333333333332,412.2083333333333,246.91666666666666
2013,9,23,32.708333333333336,411.6666666666667,246.04166666666666,39.75,363.625,236.125
2013,9,24,37.166666666666664,382.75,235.45833333333334,61.666666666666664,247.33333333333334,190.58333333333334
2013,9,25,39.458333333333336,367.0,230.04166666666666,40.0,348.375,227.20833333333334
2013,9,26,42.75,353.875,225.25,42.75,353.875,225.25
2013,9,27,40.583333333333336,362.2083333333333,225.625,46.458333333333336,348.2916666666667,221.45833333333334
2013,9,28,60.208333333333336,295.625,206.70833333333334,51.875,56.375,68.33333333333333
2013,9,29,30.291666666666668,394.0833333333333,228.08333333333334,30.375,378.9583333333333,225.83333333333334
2013,9,30,31.833333333333332,390.25,223.91666666666666,56.708333333333336,303.2916666666667,201.54166666666666
2013,10,1,30.25,380.0416666666667,216.79166666666666,30.25,380.0416666666667,216.79166666666666
2013,10,2,35.708333333333336,357.6666666666667,210.25,36.541666666666664,330.75,202.625
2013,10,3,39.708333333333336,329.2083333333333,202.08333333333334,73.41666666666667,105.125,122.75
2013,10,4,41.791666666666664,319.25,197.625,52.708333333333336,80.41666666666667,89.83333333333333
2013,10,5,37.25,337.3333333333333,200.20833333333334,79.25,43.25,102.08333333333333
2013,10,6,31.25,378.2916666666667,210.04166666666666,56.75,40.458333333333336,66.54166666666667
2013,10,7,27.583333333333332,380.8333333333333,205.33333333333334,26.625,362.9166666666667,202.33333333333334
2013,10,8,25.458333333333332,394.5416666666667,207.20833333333334,25.458333333333332,394.5416666666667,207.20833333333334
2013,10,9,26.375,395.6666666666667,206.79166666666666,29.791666666666668,379.875,202.04166666666666
2013,10,10,26.541666666666668,387.875,201.875,30.166666666666668,359.625,196.95833333333334
2013,10,11,30.75,355.2083333333333,193.58333333333334,30.75,355.2083333333333,193.58333333333334
2013,10,12,28.166666666666668,370.6666666666667,196.83333333333334,28.125,353.2916666666667,194.54166666666666
2013,10,13,25.333333333333332,400.9583333333333,201.58333333333334,25.333333333333332,400.9583333333333,201.58333333333334
2013,10,14,26.916666666666668,377.2083333333333,192.25,26.916666666666668,377.2083333333333,192.25
2013,10,15,29.083333333333332,359.4166666666667,190.0,47.416666666666664,180.04166666666666,128.33333333333334
2013,10,16,33.125,338.5,182.70833333333334,38.083333333333336,16.041666666666668,40.375
2013,10,17,29.541666666666668,352.6666666666667,185.875,40.75,233.58333333333334,161.79166666666666
2013,10,18,28.916666666666668,358.5416666666667,184.125,68.875,30.125,80.41666666666667
2013,10,19,27.458333333333332,360.5416666666667,181.79166666666666,54.708333333333336,128.625,111.04166666666667
2013,10,20,32.625,326.4583333333333,172.45833333333334,69.625,40.708333333333336,92.08333333333333
2013,10,21,24.541666666666668,373.125,181.41666666666666,33.375,327.2916666666667,169.125
2013,10,22,37.208333333333336,316.625,167.95833333333334,37.833333333333336,15.666666666666666,39.791666666666664
2013,10,23,23.958333333333332,360.7916666666667,174.04166666666666,56.541666666666664,154.875,117.33333333333333
2013,10,24,22.916666666666668,370.25,174.375,60.25,45.916666666666664,70.625
2013,10,25,24.708333333333332,358.875,170.79166666666666,24.5,347.8333333333333,170.29166666666666
2013,10,26,22.833333333333332,363.1666666666667,169.375,38.25,297.0,150.625
2013,10,27,21.791666666666668,351.5416666666667,164.91666666666666,26.083333333333332,336.4583333333333,160.5
2013,10,28,27.625,303.6666666666667,155.20833333333334,41.25,216.75,137.0
2013,10,29,29.291666666666668,288.4583333333333,150.41666666666666,49.75,80.66666666666667,92.33333333333333
2013,10,30,31.0,266.5,143.16666666666666,19.375,1.2083333333333333,19.583333333333332
2013,10,31,24.75,301.625,148.54166666666666,29.833333333333332,7.166666666666667,31.083333333333332
2013,11,1,27.083333333333332,298.0416666666667,148.54166666666666,52.833333333333336,23.416666666666668,60.541666666666664
2013,11,2,22.291666666666668,323.875,152.16666666666666,23.666666666666668,298.0833333333333,147.91666666666666
2013,11,3,22.708333333333332,318.4583333333333,148.375,26.416666666666668,281.5,141.875
2013,11,4,36.916666666666664,242.70833333333334,134.83333333333334,38.916666666666664,9.708333333333334,42.291666666666664
2013,11,5,32.833333333333336,243.83333333333334,131.79166666666666,30.833333333333332,5.75,32.041666666666664
2013,11,6,22.75,313.0416666666667,144.33333333333334,31.375,141.91666666666666,83.91666666666667
2013,11,7,25.25,302.25,142.20833333333334,34.25,199.625,107.41666666666667
2013,11,8,26.0,292.9166666666667,136.33333333333334,50.666666666666664,39.416666666666664,61.125
2013,11,9,21.416666666666668,305.2083333333333,136.66666666666666,21.416666666666668,305.2083333333333,136.66666666666666
2013,11,10,21.916666666666668,310.875,138.45833333333334,22.0,259.875,127.16666666666667
2013,11,11,34.083333333333336,257.5,131.08333333333334,21.916666666666668,9.083333333333334,22.75
2013,11,12,21.958333333333332,321.8333333333333,142.20833333333334,21.958333333333332,321.8333333333333,142.20833333333334
2013,11,13,18.25,320.1666666666667,136.66666666666666,18.25,320.1666666666667,136.66666666666666
2013,11,14,21.166666666666668,289.5833333333333,128.66666666666666,43.791666666666664,145.25,99.41666666666667
2013,11,15,21.0,290.25,127.83333333333333,21.0,290.25,127.83333333333333
2013,11,16,31.625,219.375,113.0,23.416666666666668,3.2916666666666665,24.125
2013,11,17,24.416666666666668,263.7083333333333,119.70833333333333,33.583333333333336,33.416666666666664,46.416666666666664
2013,11,18,19.25,306.5833333333333,127.95833333333333,29.5,249.20833333333334,114.25
2013,11,19,18.958333333333332,293.5416666666667,122.45833333333333,37.625,169.79166666666666,97.91666666666667
2013,11,20,30.625,217.125,110.875,23.708333333333332,0.0,23.708333333333332
2013,11,21,32.083333333333336,214.16666666666666,109.58333333333333,33.333333333333336,5.208333333333333,35.125
2013,11,22,21.458333333333332,303.875,126.0,30.333333333333332,221.70833333333334,106.58333333333333
2013,11,23,21.25,317.5416666666667,128.83333333333334,21.25,317.5416666666667,128.83333333333334
2013,11,24,16.75,307.125,120.125,16.75,307.125,120.125
2013,11,25,22.666666666666668,267.8333333333333,113.04166666666667,31.5,9.208333333333334,33.708333333333336
2013,11,26,18.75,297.6666666666667,118.58333333333333,26.125,181.625,89.54166666666667
2013,11,27,18.666666666666668,296.0833333333333,116.91666666666667,18.666666666666668,296.0833333333333,116.91666666666667
2013,11,28,18.291666666666668,298.4583333333333,116.375,18.291666666666668,298.4583333333333,116.375
2013,11,29,21.916666666666668,269.9166666666667,110.45833333333333,35.708333333333336,145.625,85.33333333333333
2013,11,30,20.708333333333332,267.2083333333333,108.375,20.708333333333332,267.2083333333333,108.375
2013,12,1,21.375,261.2916666666667,107.16666666666667,25.666666666666668,195.625,94.91666666666667
2013,12,2,27.083333333333332,224.33333333333334,101.91666666666667,35.708333333333336,17.625,42.833333333333336
2013,12,3,22.916666666666668,244.75,102.79166666666667,27.833333333333332,13.541666666666666,29.166666666666668
2013,12,4,31.833333333333332,192.375,96.16666666666667,14.333333333333334,0.0,14.333333333333334
2013,12,5,17.833333333333332,296.0416666666667,111.0,32.791666666666664,143.79166666666666,83.375
2013,12,6,19.166666666666668,290.375,110.75,24.458333333333332,217.25,98.95833333333333
2013,12,7,18.208333333333332,294.0416666666667,110.125,21.875,265.9583333333333,103.45833333333333
2013,12,8,27.541666666666668,243.875,105.79166666666667,32.916666666666664,74.08333333333333,60.25
2013,12,9,21.333333333333332,296.5416666666667,113.25,22.333333333333332,246.66666666666666,105.25
2013,12,10,19.25,299.25,111.58333333333333,21.0,255.0,105.41666666666667
2013,12,11,19.25,311.1666666666667,114.625,19.25,311.1666666666667,114.625
2013,12,12,19.291666666666668,279.75,105.08333333333333,34.791666666666664,5.708333333333333,35.708333333333336
2013,12,13,26.25,242.25,102.54166666666667,34.083333333333336,137.5,78.66666666666667
2013,12,14,36.916666666666664,191.125,98.125,35.416666666666664,6.125,38.0
2013,12,15,23.291666666666668,259.0,103.16666666666667,35.5,33.416666666666664,42.416666666666664
2013,12,16,24.875,247.79166666666666,101.625,38.708333333333336,96.54166666666667,58.125
2013,12,17,19.0,290.9166666666667,107.33333333333333,20.541666666666668,243.91666666666666,101.20833333333333
2013,12,18,20.291666666666668,271.625,102.875,22.875,231.125,96.54166666666667
2013,12,19,27.708333333333332,216.70833333333334,96.20833333333333,36.958333333333336,22.458333333333332,45.916666666666664
2013,12,20,36.875,173.70833333333334,93.5,14.791666666666666,0.0,14.791666666666666
2013,12,21,27.208333333333332,227.83333333333334,98.66666666666667,31.833333333333332,1.2916666666666667,32.166666666666664
2013,12,22,24.958333333333332,247.70833333333334,101.83333333333333,32.25,99.66666666666667,61.583333333333336
2013,12,23,20.416666666666668,294.4166666666667,109.875,20.416666666666668,294.4166666666667,109.875
2013,12,24,20.0,284.375,106.95833333333333,24.375,179.33333333333334,80.875
2013,12,25,24.541666666666668,249.91666666666666,102.54166666666667,20.375,1.6666666666666667,20.75
2013,12,26,20.833333333333332,269.9166666666667,103.66666666666667,27.333333333333332,63.25,36.208333333333336
2013,12,27,21.416666666666668,265.8333333333333,103.375,25.333333333333332,233.54166666666666,94.16666666666667
2013,12,28,18.375,281.5,104.33333333333333,18.375,281.5,104.33333333333333
2013,12,29,22.625,271.75,106.83333333333333,36.541666666666664,23.208333333333332,44.083333333333336
2013,12,30,25.791666666666668,256.4166666666667,105.83333333333333,34.666666666666664,88.58333333333333,68.75
2013,12,31,24.791666666666668,254.45833333333334,104.79166666666667,34.166666666666664,15.0,35.666666666666664
2014,1,1,32.791666666666664,216.125,101.70833333333333,34.0,8.791666666666666,35.875
2014,1,2,22.25,289.5416666666667,112.16666666666667,24.25,226.29166666666666,97.0
2014,1,3,20.708333333333332,279.0,107.79166666666667,33.083333333333336,63.416666666666664,46.208333333333336
2014,1,4,26.375,246.125,105.04166666666667,24.5,3.25,25.166666666666668
2014,1,5,23.291666666666668,281.7083333333333,112.875,38.666666666666664,10.25,42.125
2014,1,6,22.083333333333332,307.2083333333333,118.70833333333333,22.083333333333332,307.2083333333333,118.70833333333333
2014,1,7,21.666666666666668,290.7916666666667,113.95833333333333,37.125,66.25,51.916666666666664
2014,1,8,22.875,278.4166666666667,112.70833333333333,43.083333333333336,45.583333333333336,58.583333333333336
2014,1,9,32.041666666666664,233.0,108.375,36.125,78.29166666666667,54.083333333333336
2014,1,10,33.0,216.375,105.41666666666667,24.958333333333332,0.625,25.0
2014,1,11,20.375,288.9583333333333,114.5,22.458333333333332,205.29166666666666,93.83333333333333
2014,1,12,25.0,262.5,111.70833333333333,44.666666666666664,67.75,68.5
2014,1,13,20.125,292.5833333333333,116.83333333333333,20.791666666666668,263.5833333333333,113.625
2014,1,14,28.25,269.4583333333333,118.75,44.208333333333336,14.75,49.833333333333336
2014,1,15,20.041666666666668,308.6666666666667,123.33333333333333,20.041666666666668,308.6666666666667,123.33333333333333
2014,1,16,20.791666666666668,292.0833333333333,119.79166666666667,42.083333333333336,57.75,63.583333333333336
2014,1,17,25.5,286.375,123.79166666666667,30.416666666666668,200.54166666666666,100.5
2014,1,18,30.583333333333332,251.83333333333334,118.54166666666667,40.291666666666664,13.25,46.375
2014,1,19,21.458333333333332,296.7916666666667,123.91666666666667,28.541666666666668,256.8333333333333,113.45833333333333
2014,1,20,25.0,275.2916666666667,122.70833333333333,44.625,94.83333333333333,75.29166666666667
2014,1,21,21.0,321.1666666666667,132.375,39.416666666666664,182.91666666666666,92.95833333333333
2014,1,22,24.625,322.875,134.29166666666666,42.666666666666664,181.41666666666666,88.29166666666667
2014,1,23,21.083333333333332,358.875,139.25,21.083333333333332,358.875,139.25
2014,1,24,27.0,309.0416666666667,131.20833333333334,49.083333333333336,65.08333333333333,65.375
2014,1,25,20.041666666666668,357.5416666666667,141.625,19.875,351.1666666666667,141.29166666666666
2014,1,26,28.416666666666668,303.75,134.875,45.458333333333336,80.0,69.0
2014,1,27,22.0,360.625,146.91666666666666,21.791666666666668,356.1666666666667,146.58333333333334
2014,1,28,22.875,367.6666666666667,147.58333333333334,22.875,367.6666666666667,147.58333333333334
2014,1,29,22.791666666666668,366.375,148.79166666666666,22.791666666666668,366.375,148.79166666666666
2014,1,30,31.666666666666668,306.1666666666667,140.04166666666666,39.625,59.041666666666664,49.0
2014,1,31,30.208333333333332,313.8333333333333,143.70833333333334,56.458333333333336,77.79166666666667,85.125
2014,2,1,43.791666666666664,259.7916666666667,140.125,46.25,4.541666666666667,48.083333333333336
2014,2,2,22.708333333333332,370.6666666666667,156.66666666666666,52.125,188.04166666666666,108.95833333333333
2014,2,3,28.583333333333332,351.4166666666667,156.29166666666666,31.708333333333332,304.8333333333333,148.0
2014,2,4,38.916666666666664,289.625,148.70833333333334,47.583333333333336,15.5,49.416666666666664
2014,2,5,35.458333333333336,312.625,155.33333333333334,37.708333333333336,281.4583333333333,147.95833333333334
2014,2,6,27.833333333333332,360.9166666666667,164.54166666666666,28.333333333333332,338.9583333333333,162.25
2014,2,7,29.25,356.2083333333333,164.45833333333334,29.666666666666668,317.4166666666667,160.625
2014,2,8,51.833333333333336,265.2083333333333,157.04166666666666,40.208333333333336,6.166666666666667,41.458333333333336
2014,2,9,31.0,349.2083333333333,168.29166666666666,49.125,220.79166666666666,130.375
2014,2,10,28.958333333333332,378.2083333333333,174.75,30.708333333333332,317.2083333333333,166.25
2014,2,11,28.625,377.7083333333333,175.5,29.166666666666668,356.3333333333333,172.91666666666666
2014,2,12,42.208333333333336,307.4583333333333,164.875,46.0,93.125,70.41666666666667
2014,2,13,30.375,353.8333333333333,174.20833333333334,34.208333333333336,237.58333333333334,147.25
2014,2,14,33.208333333333336,359.0,177.875,52.125,120.375,89.66666666666667
2014,2,15,36.041666666666664,343.5,176.25,45.083333333333336,28.625,49.458333333333336
2014,2,16,32.708333333333336,365.375,185.0,54.5,138.54166666666666,118.875
2014,2,17,58.458333333333336,281.6666666666667,174.25,41.666666666666664,68.625,57.416666666666664
2014,2,18,32.75,360.125,184.33333333333334,53.875,210.25,145.54166666666666
2014,2,19,29.25,373.625,189.04166666666666,41.75,274.0,166.95833333333334
2014,2,20,50.291666666666664,276.1666666666667,172.95833333333334,44.833333333333336,38.416666666666664,55.541666666666664
2014,2,21,33.166666666666664,361.4166666666667,193.95833333333334,36.666666666666664,292.25,177.625
2014,2,22,38.0,370.25,195.33333333333334,63.833333333333336,127.20833333333333,127.08333333333333
2014,2,23,32.125,407.0416666666667,205.16666666666666,44.875,276.875,175.08333333333334
2014,2,24,36.083333333333336,387.7916666666667,203.33333333333334,54.916666666666664,265.7916666666667,168.91666666666666
2014,2,25,33.0,401.8333333333333,209.16666666666666,62.125,230.08333333333334,155.375
2014,2,26,32.25,422.625,215.54166666666666,32.25,422.625,215.54166666666666
2014,2,27,29.708333333333332,441.75,222.875,29.708333333333332,441.75,222.875
2014,2,28,43.75,365.7916666666667,206.83333333333334,72.54166666666667,183.08333333333334,153.91666666666666
2014,3,1,45.833333333333336,349.5833333333333,207.25,62.125,23.083333333333332,72.91666666666667
2014,3,2,35.375,399.9583333333333,218.70833333333334,78.16666666666667,127.75,128.5
2014,3,3,35.208333333333336,414.4583333333333,223.58333333333334,42.083333333333336,328.875,208.25
2014,3,4,38.791666666666664,396.0833333333333,221.83333333333334,39.791666666666664,368.875,218.08333333333334
2014,3,5,78.25,277.4166666666667,211.70833333333334,86.125,43.166666666666664,103.875
2014,3,6,56.541666666666664,343.5833333333333,224.25,80.08333333333333,190.04166666666666,159.58333333333334
2014,3,7,52.166666666666664,341.75,218.20833333333334,76.29166666666667,218.75,172.5
2014,3,8,43.125,378.125,229.95833333333334,78.20833333333333,53.5,95.41666666666667
2014,3,9,38.583333333333336,402.0416666666667,231.20833333333334,56.916666666666664,334.2916666666667,208.91666666666666
2014,3,10,33.583333333333336,392.9166666666667,225.375,52.583333333333336,280.8333333333333,200.91666666666666
2014,3,11,41.75,360.5,221.66666666666666,92.08333333333333,49.625,120.66666666666667
2014,3,12,37.125,406.3333333333333,239.41666666666666,57.333333333333336,280.625,204.79166666666666
2014,3,13,40.0,394.1666666666667,233.54166666666666,42.625,323.6666666666667,220.5
2014,3,14,31.708333333333332,423.875,241.91666666666666,48.291666666666664,303.625,205.79166666666666
2014,3,15,42.125,396.75,238.0,78.25,204.54166666666666,179.75
2014,3,16,39.375,434.75,261.7083333333333,52.0,335.6666666666667,232.25
2014,3,17,36.416666666666664,427.2916666666667,247.95833333333334,45.833333333333336,375.4583333333333,235.83333333333334
2014,3,18,47.75,382.5,242.0,87.08333333333333,118.125,135.83333333333334
2014,3,19,49.791666666666664,370.2083333333333,248.20833333333334,68.875,15.375,73.75
2014,3,20,38.0,420.5833333333333,254.70833333333334,61.208333333333336,301.5,221.5
2014,3,21,45.208333333333336,399.4583333333333,251.0,85.66666666666667,222.875,199.5
2014,3,22,42.333333333333336,423.1666666666667,264.0833333333333,75.91666666666667,176.625,190.95833333333334
2014,3,23,38.458333333333336,442.9583333333333,274.0416666666667,39.0,426.6666666666667,271.1666666666667
2014,3,24,54.416666666666664,392.8333333333333,263.0833333333333,91.875,187.29166666666666,188.04166666666666
2014,3,25,48.25,439.9166666666667,287.4166666666667,51.166666666666664,360.5,260.5
2014,3,26,50.708333333333336,402.125,265.625,75.08333333333333,260.25,215.5
2014,3,27,68.58333333333333,316.3333333333333,248.25,39.875,8.083333333333334,41.708333333333336
2014,3,28,56.333333333333336,371.0833333333333,267.2916666666667,90.875,16.083333333333332,98.29166666666667
2014,3,29,45.666666666666664,414.1666666666667,277.0416666666667,73.20833333333333,243.79166666666666,222.54166666666666
2014,3,30,47.25,407.1666666666667,273.0416666666667,52.083333333333336,378.4166666666667,264.4166666666667
2014,3,31,59.333333333333336,365.1666666666667,264.2083333333333,87.70833333333333,171.125,183.66666666666666
2014,4,1,46.708333333333336,423.625,284.4166666666667,69.16666666666667,268.125,235.04166666666666
2014,4,2,54.791666666666664,387.5833333333333,274.5833333333333,96.5,77.95833333333333,133.29166666666666
2014,4,3,75.75,324.2916666666667,263.375,72.83333333333333,3.4583333333333335,75.25
2014,4,4,52.916666666666664,405.125,288.875,87.16666666666667,4.291666666666667,90.375
2014,4,5,49.625,437.4583333333333,296.2083333333333,82.875,321.1666666666667,256.2916666666667
2014,4,6,78.125,343.5833333333333,276.4583333333333,115.25,181.5,204.375
2014,4,7,70.70833333333333,357.0416666666667,281.0833333333333,92.83333333333333,206.08333333333334,221.45833333333334
2014,4,8,46.625,432.6666666666667,298.9583333333333,49.291666666666664,384.3333333333333,290.0
2014,4,9,50.25,434.7916666666667,298.2916666666667,51.416666666666664,422.4166666666667,295.6666666666667
2014,4,10,67.41666666666667,383.4583333333333,290.9166666666667,122.45833333333333,172.25,220.54166666666666
2014,4,11,52.833333333333336,435.25,303.0416666666667,57.541666666666664,425.1666666666667,299.5416666666667
2014,4,12,72.83333333333333,353.4583333333333,282.875,109.33333333333333,213.625,237.25
2014,4,13,102.08333333333333,277.2916666666667,270.375,51.416666666666664,24.375,58.916666666666664
2014,4,14,60.083333333333336,407.1666666666667,308.4583333333333,106.5,33.083333333333336,120.45833333333333
2014,4,15,50.791666666666664,459.7916666666667,322.9583333333333,52.208333333333336,425.1666666666667,315.6666666666667
2014,4,16,69.75,392.125,306.5833333333333,84.75,304.9166666666667,271.375
2014,4,17,70.16666666666667,398.375,315.3333333333333,98.91666666666667,217.45833333333334,227.625
2014,4,18,58.291666666666664,424.8333333333333,316.1666666666667,57.916666666666664,421.625,314.7083333333333
2014,4,19,59.75,420.6666666666667,312.7083333333333,86.08333333333333,335.625,288.625
2014,4,20,89.625,333.875,294.7916666666667,106.16666666666667,270.0,274.1666666666667
2014,4,21,82.58333333333333,339.7083333333333,297.1666666666667,96.83333333333333,60.875,125.70833333333333
2014,4,22,52.75,455.0,331.7083333333333,52.375,447.375,329.75
2014,4,23,73.20833333333333,392.9166666666667,313.7916666666667,86.79166666666667,82.70833333333333,115.5
2014,4,24,100.45833333333333,313.625,298.1666666666667,90.5,7.958333333333333,95.08333333333333
2014,4,25,56.916666666666664,426.7083333333333,327.2083333333333,61.75,373.0833333333333,304.0
2014,4,26,67.95833333333333,397.8333333333333,318.4166666666667,86.91666666666667,352.2083333333333,304.9583333333333
2014,4,27,105.29166666666667,298.25,298.2083333333333,119.95833333333333,145.08333333333334,220.45833333333334
2014,4,28,81.04166666666667,353.6666666666667,313.5,90.54166666666667,19.083333333333332,96.91666666666667
2014,4,29,75.16666666666667,385.0,323.0,77.95833333333333,2.7083333333333335,80.16666666666667
2014,4,30,52.166666666666664,447.0416666666667,339.4166666666667,108.875,65.16666666666667,134.20833333333334
2014,5,1,46.333333333333336,471.8333333333333,341.0,101.41666666666667,16.0,110.04166666666667
2014,5,2,55.5,458.0833333333333,339.8333333333333,108.79166666666667,196.66666666666666,238.75
2014,5,3,59.25,438.2916666666667,338.25,75.95833333333333,342.5833333333333,314.2916666666667
2014,5,4,70.41666666666667,400.9166666666667,330.5416666666667,120.95833333333333,184.625,248.41666666666666
2014,5,5,67.5,409.375,334.375,91.45833333333333,303.4166666666667,304.9166666666667
2014,5,6,74.95833333333333,397.5416666666667,331.2916666666667,110.08333333333333,277.125,291.1666666666667
2014,5,7,77.20833333333333,379.875,326.25,103.20833333333333,279.9166666666667,283.8333333333333
2014,5,8,97.20833333333333,341.9583333333333,316.7916666666667,128.58333333333334,73.58333333333333,160.29166666666666
2014,5,9,64.33333333333333,424.0,344.8333333333333,118.54166666666667,181.08333333333334,224.625
2014,5,10,68.45833333333333,428.0416666666667,342.6666666666667,119.04166666666667,270.75,282.8333333333333
2014,5,11,76.625,403.7083333333333,333.25,90.83333333333333,64.04166666666667,120.58333333333333
2014,5,12,84.66666666666667,360.75,324.25,102.75,51.5,137.54166666666666
2014,5,13,60.291666666666664,440.25,353.4583333333333,111.83333333333333,16.791666666666668,122.625
2014,5,14,64.29166666666667,467.0416666666667,361.5,158.41666666666666,101.04166666666667,223.95833333333334
2014,5,15,87.79166666666667,398.7083333333333,347.875,140.70833333333334,48.25,176.75
2014,5,16,59.541666666666664,468.25,366.0416666666667,136.58333333333334,50.0,170.79166666666666
2014,5,17,58.166666666666664,490.625,370.75,60.666666666666664,443.875,358.3333333333333
2014,5,18,66.5,456.25,362.9583333333333,66.5,456.25,362.9583333333333
2014,5,19,106.29166666666667,349.625,333.9583333333333,142.54166666666666,153.375,235.41666666666666
2014,5,20,92.66666666666667,363.1666666666667,334.875,132.45833333333334,209.16666666666666,269.2083333333333
2014,5,21,68.5,414.1666666666667,349.125,75.25,363.125,336.0833333333333
2014,5,22,82.16666666666667,417.625,351.0,140.20833333333334,190.20833333333334,246.41666666666666
2014,5,23,53.708333333333336,498.625,374.0416666666667,74.58333333333333,445.875,358.5
2014,5,24,62.0,478.2083333333333,367.5833333333333,152.45833333333334,206.41666666666666,257.75
2014,5,25,78.66666666666667,415.125,345.7083333333333,121.08333333333333,146.875,182.79166666666666
